frame,label,confidence,x1,y1,x2,y2
4,car,0.5462162494659424,64.53982543945312,41.57503128051758,117.08731079101562,64.09308624267578
4,car,0.32419553399086,66.8993148803711,43.07345962524414,129.1727294921875,65.71817779541016
4,person,0.2747346758842468,171.48631286621094,54.42717742919922,186.9242706298828,87.1039810180664
5,car,0.775503396987915,0.0,43.35712432861328,84.59905242919922,77.16341400146484
5,car,0.7700963020324707,187.6945037841797,30.19606590270996,267.32562255859375,58.683372497558594
5,car,0.7032427787780762,413.73358154296875,25.987918853759766,466.40936279296875,48.72703170776367
5,car,0.4891510605812073,68.08560943603516,41.57046127319336,122.14480590820312,64.46299743652344
5,fire hydrant,0.258676141500473,170.00071716308594,55.298683166503906,184.31124877929688,87.6576919555664
6,car,0.8341214656829834,0.0,43.43871307373047,81.96636199951172,77.84984588623047
6,car,0.7283186912536621,189.71701049804688,29.52727699279785,267.86077880859375,59.83066177368164
6,car,0.709060549736023,413.4208068847656,23.881793975830078,469.1613464355469,49.87893295288086
6,car,0.48900723457336426,73.87933349609375,41.19960403442383,127.52462768554688,63.815879821777344
6,car,0.47856128215789795,115.63487243652344,44.914451599121094,136.6322479248047,63.99561309814453
6,person,0.3501347601413727,167.96682739257812,55.089237213134766,182.396484375,87.62100982666016
6,car,0.3228928744792938,73.9273681640625,41.70683288574219,114.39695739746094,62.614990234375
7,car,0.8573201894760132,0.0,43.36573791503906,78.5916748046875,78.0374526977539
7,car,0.7231752872467041,193.02023315429688,29.488813400268555,270.6393127441406,59.271873474121094
7,car,0.7049501538276672,414.8133239746094,24.370622634887695,471.8950500488281,50.16482925415039
7,car,0.4628719389438629,76.65514373779297,41.10465621948242,140.62477111816406,64.47565460205078
7,person,0.4512164294719696,166.28878784179688,55.38027572631836,181.02769470214844,87.61038970947266
7,car,0.39377474784851074,76.82320404052734,41.243438720703125,121.5734634399414,65.20299530029297
8,car,0.8557024598121643,0.0,43.7523193359375,79.00634765625,77.98413848876953
8,car,0.7457774877548218,416.7394104003906,25.3848876953125,471.99530029296875,49.86126708984375
8,car,0.7252182364463806,194.83766174316406,30.510459899902344,272.92218017578125,58.44336700439453
8,person,0.5471494793891907,164.9702606201172,56.0494499206543,180.51266479492188,88.84391021728516
8,car,0.4946134686470032,78.69819641113281,40.90165710449219,143.9764404296875,66.38956451416016
8,fire hydrant,0.2798474431037903,465.80157470703125,49.04684829711914,482.97613525390625,67.37055969238281
9,car,0.8460403680801392,0.0,43.740638732910156,78.7992172241211,78.14049530029297
9,car,0.7880135774612427,418.5872802734375,25.3264102935791,474.24951171875,49.01900863647461
9,car,0.7398687601089478,197.97116088867188,29.966773986816406,276.0204772949219,59.594722747802734
9,car,0.5822954177856445,81.02838134765625,40.6181755065918,145.749267578125,64.88249206542969
9,person,0.41828155517578125,90.89601135253906,51.20869827270508,112.21967315673828,88.05792999267578
9,person,0.3264613449573517,96.23461151123047,56.23208236694336,112.21663665771484,88.00791931152344
9,person,0.30915865302085876,164.5122833251953,56.6376953125,179.68263244628906,89.70448303222656
9,person,0.29249733686447144,81.64193725585938,57.103179931640625,108.36797332763672,89.22476196289062
9,person,0.26446831226348877,83.8434066772461,56.93635940551758,102.88317108154297,88.77239990234375
10,car,0.8356955051422119,422.0548400878906,26.080265045166016,475.9532165527344,48.963096618652344
10,car,0.8148621320724487,0.0,44.32539749145508,79.46684265136719,78.18029022216797
10,car,0.7188227772712708,200.009033203125,30.41972541809082,278.1951904296875,60.27701950073242
10,car,0.6430805325508118,84.02082061767578,40.005130767822266,148.9522705078125,65.29051208496094
10,person,0.4457007944583893,161.9066619873047,57.20465850830078,179.07412719726562,90.23573303222656
10,person,0.3609377145767212,96.69697570800781,51.49455261230469,112.91927337646484,87.54619598388672
10,person,0.3285711407661438,82.39464569091797,45.94770431518555,99.5694351196289,88.8001708984375
10,person,0.3161003589630127,93.63259887695312,43.788414001464844,114.07295989990234,87.61910247802734
10,person,0.25741806626319885,83.34332275390625,54.13517761230469,105.81282043457031,88.62808990478516
11,car,0.8382626175880432,0.0,44.64274978637695,79.1717529296875,78.22968292236328
11,car,0.8017234206199646,422.73162841796875,26.447917938232422,478.2406921386719,49.59815979003906
11,car,0.7778869271278381,201.974365234375,30.769859313964844,280.2127685546875,59.5474853515625
11,car,0.6185322999954224,87.3541488647461,40.24647521972656,151.65597534179688,65.20669555664062
11,person,0.5933451056480408,158.25579833984375,57.22608184814453,179.0139923095703,91.14215087890625
11,person,0.3504537343978882,96.53983306884766,55.77996063232422,113.0147476196289,87.34176635742188
12,car,0.8398975133895874,0.0,44.88138961791992,78.53114318847656,77.91876220703125
12,car,0.8042985796928406,424.9742431640625,26.605703353881836,480.0594177246094,50.362060546875
12,car,0.7724901437759399,204.2093505859375,30.636198043823242,283.5596923828125,59.699012756347656
12,car,0.6635131239891052,89.85150909423828,41.01192855834961,155.5252685546875,64.87857055664062
12,person,0.6499712467193604,157.34938049316406,58.36468505859375,177.6597900390625,92.30006408691406
12,person,0.4428611099720001,94.65145111083984,53.7392692565918,111.48098754882812,87.95374298095703
12,person,0.4249662756919861,81.38756561279297,56.22628402709961,94.71546173095703,89.48623657226562
13,car,0.8489189743995667,426.4266357421875,25.993911743164062,480.3307189941406,48.642364501953125
13,car,0.8439081907272339,0.0,45.3310661315918,77.3680648803711,78.5966567993164
13,car,0.7715562582015991,207.24269104003906,30.991371154785156,286.1758117675781,59.90981674194336
13,car,0.7203251123428345,95.14309692382812,41.015106201171875,160.8205108642578,65.29924774169922
13,person,0.5822828412055969,156.33323669433594,59.2941780090332,176.27792358398438,92.73841857910156
13,person,0.567797839641571,93.9103012084961,51.749961853027344,107.13436126708984,87.65641784667969
13,person,0.46942147612571716,80.85357666015625,55.43644714355469,93.85433197021484,90.40300750732422
13,person,0.40897318720817566,95.76113891601562,52.07079315185547,111.48114013671875,87.92191314697266
13,car,0.2946522831916809,491.3403015136719,21.05912208557129,507.9070129394531,39.43701934814453
14,car,0.8393048048019409,0.0,45.44689178466797,76.85956573486328,78.82003784179688
14,car,0.7689772248268127,428.7242431640625,25.89035987854004,482.6527099609375,49.62249755859375
14,car,0.7600250244140625,210.00338745117188,31.02973747253418,290.7011413574219,60.71000289916992
14,car,0.7039728760719299,95.85476684570312,40.41261672973633,164.24473571777344,66.22007751464844
14,person,0.49853089451789856,94.99883270263672,54.960655212402344,109.35953521728516,88.14826202392578
14,person,0.46801379323005676,80.72860717773438,56.642913818359375,94.6298599243164,90.37004089355469
14,person,0.3762156367301941,153.96006774902344,53.80661392211914,175.12213134765625,93.39799499511719
15,car,0.8482645750045776,0.0,45.47132873535156,76.4113540649414,78.76151275634766
15,car,0.7654655575752258,211.44322204589844,29.725950241088867,289.0775146484375,60.09669494628906
15,car,0.7128366827964783,431.095947265625,26.064517974853516,484.82208251953125,50.057342529296875
15,car,0.6212537288665771,101.23656463623047,40.771907806396484,166.21786499023438,66.1447982788086
15,person,0.5493576526641846,91.48162841796875,53.130645751953125,105.80176544189453,88.67076873779297
15,person,0.5033347010612488,94.2776107788086,52.665000915527344,109.56922912597656,88.62487030029297
15,person,0.3938351273536682,81.60555267333984,54.701324462890625,94.61222076416016,90.5831527709961
15,car,0.29192593693733215,103.93751525878906,40.92411422729492,170.31687927246094,74.11273193359375
15,person,0.2772478759288788,77.68347930908203,56.52034378051758,92.12738800048828,90.37838745117188
15,person,0.2732098698616028,152.0528564453125,53.269798278808594,172.5723419189453,92.04956817626953
16,car,0.8339704871177673,0.0,46.009151458740234,77.24183654785156,79.82971954345703
16,car,0.7678429484367371,214.63143920898438,29.834972381591797,291.0382995605469,59.77373504638672
16,car,0.712729275226593,106.17425537109375,40.55674743652344,167.81619262695312,65.80562591552734
16,car,0.6921306848526001,432.3232727050781,26.139724731445312,485.0943603515625,50.11078643798828
16,person,0.46998152136802673,90.86882781982422,56.22010040283203,107.14769744873047,88.40652465820312
16,person,0.3524514436721802,76.9317855834961,57.51882553100586,91.64051055908203,90.923583984375
16,person,0.27995023131370544,151.95291137695312,61.36700439453125,171.4512481689453,93.99272155761719
16,person,0.2706916928291321,150.92416381835938,48.455596923828125,170.90957641601562,93.13226318359375
16,person,0.2594800293445587,79.80774688720703,56.883087158203125,93.87994384765625,90.67389678955078
16,car,0.2572396993637085,499.0867004394531,21.53443145751953,516.6084594726562,38.59168243408203
16,person,0.25057530403137207,82.23799133300781,55.97137451171875,96.2889175415039,90.707763671875
17,car,0.8258606195449829,0.0,46.06886291503906,76.91627502441406,80.05824279785156
17,car,0.8034927248954773,434.4080810546875,26.066356658935547,488.9798278808594,50.472312927246094
17,car,0.7844940423965454,106.02647399902344,40.35430145263672,171.72427368164062,66.20020294189453
17,car,0.7753471732139587,216.6338653564453,31.402708053588867,294.78021240234375,59.051292419433594
17,person,0.42324501276016235,89.74651336669922,57.522830963134766,105.72114562988281,89.13528442382812
17,person,0.38708561658859253,150.8809051513672,61.70412063598633,169.08914184570312,94.1705551147461
17,person,0.2990803122520447,76.31179809570312,57.723934173583984,91.04528045654297,91.29119110107422
17,person,0.255855530500412,87.53094482421875,57.26136016845703,101.67884826660156,91.06333923339844
18,car,0.8522442579269409,0.0,46.12063217163086,74.49253845214844,80.10569763183594
18,car,0.8331181406974792,436.5704345703125,26.05883026123047,491.4701843261719,50.41627883911133
18,car,0.7900407910346985,219.17282104492188,31.427043914794922,298.767578125,59.650028228759766
18,car,0.7554368376731873,108.7728042602539,40.41829299926758,174.9857177734375,65.77600860595703
18,person,0.3683527112007141,89.55859375,57.84927749633789,106.00967407226562,89.25045013427734
18,person,0.3491961359977722,86.03042602539062,57.07868194580078,101.22362518310547,90.99908447265625
18,person,0.2929968535900116,75.68199157714844,57.08665084838867,90.42450714111328,91.88663482666016
18,person,0.27287036180496216,148.20925903320312,63.28787612915039,165.90716552734375,94.8123550415039
19,car,0.8590520620346069,0.0,46.38233947753906,71.60480499267578,80.42436218261719
19,car,0.7990907430648804,112.2314682006836,40.572715759277344,177.00131225585938,65.49079895019531
19,car,0.7989616394042969,436.45477294921875,25.321456909179688,491.5028076171875,50.61847686767578
19,car,0.779564619064331,220.817626953125,31.286222457885742,299.8940734863281,60.17385482788086
19,person,0.46020179986953735,146.93264770507812,64.03560638427734,163.30165100097656,94.94999694824219
19,person,0.353480726480484,86.28097534179688,58.075199127197266,98.50064086914062,90.95442962646484
19,person,0.34646546840667725,87.48958587646484,58.203636169433594,104.46379852294922,90.91472625732422
19,person,0.30075716972351074,75.21044158935547,58.53778076171875,89.2457504272461,91.66989135742188
20,car,0.8421714305877686,0.0,47.23002243041992,70.50077056884766,80.64310455322266
20,car,0.8024246096611023,116.03687286376953,40.750892639160156,181.2996063232422,65.77359008789062
20,car,0.7748308777809143,223.95050048828125,29.85289764404297,299.240966796875,60.67604064941406
20,car,0.7514657974243164,439.4045104980469,25.54787826538086,493.8682556152344,51.70296096801758
20,person,0.46640655398368835,144.81874084472656,63.896820068359375,161.03427124023438,95.04486846923828
20,person,0.41524407267570496,84.8487319946289,57.525001525878906,97.35759735107422,91.05078887939453
20,person,0.36905649304389954,87.0363540649414,57.61101531982422,100.42121124267578,91.68975830078125
20,person,0.3403291404247284,85.93599700927734,57.83372497558594,104.93232727050781,91.25392150878906
20,person,0.31905847787857056,74.15113830566406,58.265098571777344,88.4837646484375,91.87322998046875
21,car,0.8026524782180786,0.0,46.89493179321289,71.57827758789062,80.32152557373047
21,car,0.753168523311615,118.86912536621094,40.93321228027344,182.55519104003906,65.7802505493164
21,car,0.7455102205276489,441.88372802734375,26.14866828918457,496.99224853515625,52.02707290649414
21,car,0.7423312664031982,226.0575408935547,29.762901306152344,301.53271484375,60.61884689331055
21,person,0.445556104183197,144.16387939453125,63.61294937133789,159.71664428710938,94.63970947265625
21,person,0.4070894122123718,72.0420913696289,59.53351974487305,86.59524536132812,92.46692657470703
21,person,0.33941417932510376,86.6202392578125,57.57658004760742,101.3245620727539,92.03087615966797
21,person,0.30944833159446716,85.0716552734375,57.77616500854492,98.07811737060547,90.49290466308594
21,person,0.2803683280944824,90.66110229492188,56.62575912475586,106.21598815917969,88.78353881835938
22,car,0.8017541170120239,0.0,47.703277587890625,69.7131118774414,82.6440200805664
22,car,0.7985437512397766,443.5589294433594,25.96383285522461,498.9239501953125,51.49775695800781
22,car,0.7594510912895203,121.58795928955078,40.79517364501953,186.7115020751953,65.59413146972656
22,car,0.6872239708900452,228.3572235107422,31.244813919067383,305.0604248046875,60.50084686279297
22,person,0.40594393014907837,71.35248565673828,59.38332748413086,84.69267272949219,92.3236312866211
22,person,0.3891765773296356,85.38964080810547,57.63368225097656,99.8286361694336,92.21955108642578
22,person,0.3416701853275299,142.6706085205078,64.05712127685547,158.21188354492188,95.22708892822266
22,person,0.2875158488750458,92.34364318847656,56.159183502197266,105.10640716552734,89.27497863769531
22,car,0.260443776845932,44.828922271728516,57.43873596191406,70.90904998779297,77.58961486816406
23,car,0.8099892735481262,445.0887756347656,25.920957565307617,500.0249938964844,51.78330612182617
23,car,0.7881144285202026,0.060690950602293015,47.66263198852539,69.94702911376953,83.17232513427734
23,car,0.7301995754241943,124.10728454589844,40.18766784667969,187.9510955810547,65.44869995117188
23,car,0.6843491792678833,230.61935424804688,29.432697296142578,306.5078430175781,60.93598937988281
23,person,0.45844176411628723,70.90708923339844,58.7657585144043,85.07479858398438,93.07112121582031
23,person,0.43147170543670654,140.6007537841797,64.71357727050781,156.85726928710938,95.81756591796875
23,person,0.3603285849094391,84.02186584472656,58.29522705078125,97.79556274414062,92.44173431396484
24,car,0.7852767109870911,447.0104064941406,25.954345703125,501.9710998535156,51.424861907958984
24,car,0.777809739112854,0.0722847431898117,47.9329719543457,68.75426483154297,82.85179138183594
24,car,0.7406128644943237,125.87126922607422,41.239418029785156,191.32862854003906,65.33819580078125
24,car,0.7110987901687622,232.87294006347656,29.326780319213867,305.4852294921875,60.65317153930664
24,person,0.48467546701431274,70.5373764038086,58.90972900390625,84.23444366455078,93.62444305419922
24,person,0.44100823998451233,138.83480834960938,66.00389099121094,156.1587677001953,97.82622528076172
24,person,0.350022554397583,83.63462829589844,58.31077194213867,96.29918670654297,92.40962982177734
24,car,0.26110541820526123,43.61479187011719,57.66611099243164,69.41659545898438,77.69390869140625
25,car,0.7947149872779846,130.24179077148438,40.43128204345703,194.220947265625,64.92671966552734
25,car,0.7826528549194336,0.0,48.68068313598633,66.97667694091797,82.79315185546875
25,car,0.7338964343070984,448.38250732421875,26.24266242980957,504.56915283203125,52.332489013671875
25,car,0.6382869482040405,235.57029724121094,29.618066787719727,305.2347717285156,60.67182540893555
25,person,0.5405667424201965,71.21699523925781,59.9360466003418,83.5190200805664,94.41112518310547
25,person,0.4412998855113983,82.75601959228516,58.87803268432617,96.36063385009766,93.13429260253906
25,person,0.43933412432670593,136.1111297607422,65.2625503540039,154.5914764404297,98.8513412475586
26,car,0.8407043218612671,133.0329132080078,40.47587203979492,197.18197631835938,65.00202178955078
26,car,0.7665413618087769,0.0,48.49557876586914,65.93797302246094,83.0340576171875
26,car,0.7023115158081055,451.27960205078125,26.23291778564453,505.46417236328125,52.60770797729492
26,car,0.5797387957572937,238.419677734375,30.190860748291016,306.82305908203125,60.964874267578125
26,person,0.5092979669570923,134.049072265625,65.6429672241211,153.003662109375,98.88525390625
26,person,0.5051900148391724,70.8067626953125,60.606597900390625,82.89461517333984,94.64051818847656
26,person,0.4261351227760315,82.7824935913086,59.267417907714844,96.52494812011719,93.46107482910156
26,car,0.2825644910335541,39.812477111816406,57.55996322631836,67.67754364013672,77.14615631103516
27,car,0.8472999930381775,134.705810546875,40.498897552490234,199.3160858154297,65.06620025634766
27,car,0.7637545466423035,452.5841064453125,26.141695022583008,506.3580322265625,51.82946014404297
27,car,0.7399252653121948,0.0,48.69234085083008,67.16863250732422,82.99179077148438
27,car,0.628577470779419,240.76268005371094,30.69799041748047,308.33843994140625,61.622310638427734
27,person,0.6161458492279053,133.0964813232422,64.21687316894531,150.65521240234375,99.4605484008789
27,person,0.37923723459243774,71.22167205810547,60.45332336425781,83.97016143798828,95.31127166748047
27,person,0.35176515579223633,79.49564361572266,58.89765548706055,94.92669677734375,93.9145278930664
27,person,0.2719784080982208,72.15885162353516,59.55817413330078,88.54639434814453,95.48218536376953
27,person,0.2567526698112488,82.7763442993164,59.41580581665039,97.46282958984375,93.8726806640625
28,car,0.8514330387115479,138.19821166992188,40.219486236572266,202.28199768066406,65.71915435791016
28,car,0.7880942821502686,454.45684814453125,26.457637786865234,508.7998352050781,51.50471496582031
28,car,0.7174522280693054,0.11646609008312225,48.45410919189453,64.31562805175781,83.75089263916016
28,car,0.6576497554779053,242.08676147460938,31.32573127746582,309.6622314453125,61.774681091308594
28,person,0.5566945672035217,130.9540252685547,63.775394439697266,149.3802490234375,100.17745208740234
28,person,0.3984045684337616,72.08004760742188,60.54530334472656,85.62947082519531,95.36328887939453
28,person,0.3185248374938965,68.33050537109375,60.72040939331055,82.00264739990234,95.49349975585938
28,person,0.27231302857398987,80.19088745117188,60.94131851196289,95.0995864868164,93.37042999267578
28,person,0.26238033175468445,65.93390655517578,60.31111526489258,79.13579559326172,95.55250549316406
29,car,0.8348554968833923,141.66603088378906,39.811561584472656,206.2333221435547,66.18671417236328
29,car,0.8306918740272522,456.56005859375,26.412229537963867,509.9096984863281,51.52403259277344
29,car,0.7511984705924988,0.0,48.99507141113281,64.24104309082031,82.98414611816406
29,car,0.5234372615814209,244.7919158935547,30.08720588684082,309.8982849121094,61.841224670410156
29,person,0.4228150248527527,74.99482727050781,59.936100006103516,88.76270294189453,95.52413940429688
29,person,0.3660237491130829,62.520751953125,60.21500778198242,76.60417175292969,95.8365478515625
29,person,0.32818302512168884,128.7798309326172,63.944522857666016,147.58694458007812,100.42598724365234
30,car,0.8255318403244019,457.3287353515625,26.33437728881836,511.9098205566406,51.924354553222656
30,car,0.8116675019264221,144.7396697998047,40.14701843261719,209.01205444335938,66.53114318847656
30,car,0.7867543697357178,0.0,49.37105941772461,62.15787124633789,82.9262924194336
30,car,0.5239606499671936,246.42257690429688,30.179454803466797,305.3753356933594,61.70587921142578
30,person,0.4706861972808838,74.9649429321289,60.4105110168457,88.97057342529297,94.79947662353516
30,person,0.45041877031326294,126.48503875732422,63.56753158569336,144.85911560058594,100.89036560058594
30,person,0.43038511276245117,59.89499282836914,61.601619720458984,74.622314453125,96.29573059082031
31,car,0.8228410482406616,0.0,49.57172393798828,61.404884338378906,83.45732116699219
31,car,0.8042960166931152,458.5418395996094,26.508594512939453,514.5323486328125,51.98551940917969
31,car,0.7994438409805298,147.00350952148438,40.328163146972656,211.48300170898438,66.54925537109375
31,person,0.6471253037452698,124.69583129882812,65.24193572998047,142.350341796875,100.62511444091797
31,person,0.5125594139099121,59.814701080322266,62.28769302368164,74.29661560058594,97.66845703125
31,person,0.4381747245788574,75.26805114746094,60.38267517089844,89.11072540283203,95.89389038085938
31,car,0.38818657398223877,249.392578125,30.928647994995117,302.09393310546875,62.0756950378418
31,fire hydrant,0.26756539940834045,468.1099548339844,57.75446319580078,485.4997253417969,75.81281280517578
32,car,0.830939531326294,0.0,49.8228759765625,61.261199951171875,84.01383209228516
32,car,0.8222270011901855,461.2607727050781,26.40914535522461,516.9155883789062,51.61697006225586
32,car,0.7838334441184998,149.3614501953125,40.20497512817383,213.12896728515625,66.44258117675781
32,person,0.669562816619873,122.57662200927734,64.4475326538086,139.6162872314453,101.52557373046875
32,person,0.5617245435714722,74.3247299194336,61.66038513183594,87.8807601928711,96.02152252197266
32,car,0.5574369430541992,251.82537841796875,30.763004302978516,304.8377990722656,62.46168518066406
32,person,0.5047862529754639,60.01142120361328,62.56988525390625,74.42913055419922,98.46453857421875
32,person,0.27424824237823486,85.47296905517578,60.13501739501953,95.9323501586914,94.15481567382812
32,fire hydrant,0.25617238879203796,468.3646240234375,58.50535583496094,485.59100341796875,76.09539794921875
33,car,0.8285857439041138,462.97119140625,27.16585922241211,519.0192260742188,51.18053436279297
33,car,0.7768154740333557,151.88282775878906,39.91920471191406,216.76315307617188,66.55070495605469
33,car,0.7673438787460327,0.00763778667896986,49.70851135253906,59.632545471191406,83.97362518310547
33,person,0.6267914175987244,120.8126220703125,65.2145004272461,136.86634826660156,101.7296371459961
33,person,0.5945497155189514,73.05230712890625,61.90031814575195,86.56414794921875,96.36046600341797
33,person,0.5256437063217163,59.57731628417969,61.7567253112793,73.6846694946289,98.46752166748047
33,car,0.5176539421081543,254.05845642089844,30.90361785888672,303.3992614746094,62.28691482543945
33,person,0.32448768615722656,86.04733276367188,60.13970184326172,95.65937042236328,94.24205780029297
33,car,0.2601052224636078,32.16400909423828,59.614742279052734,60.7566032409668,79.13274383544922
34,car,0.8197652697563171,464.3412170410156,27.069564819335938,521.8767700195312,51.226646423339844
34,car,0.799841046333313,155.12852478027344,40.51456832885742,219.77394104003906,66.87427520751953
34,car,0.7894466519355774,0.011309408582746983,50.59746170043945,57.977046966552734,84.50811767578125
34,person,0.5883205533027649,71.57347106933594,62.181053161621094,85.72206115722656,96.48157501220703
34,person,0.5499611496925354,118.49415588378906,64.4410400390625,135.29405212402344,102.50770568847656
34,car,0.4568457007408142,256.7037353515625,31.91742706298828,313.96551513671875,62.39620590209961
34,person,0.4092024266719818,59.606197357177734,62.303497314453125,73.18372344970703,99.00353240966797
34,person,0.3267219066619873,85.86810302734375,59.79303741455078,95.21942901611328,94.91012573242188
34,person,0.2642683684825897,67.42345428466797,61.733192443847656,81.54088592529297,97.42530059814453
35,car,0.8509688973426819,467.1047668457031,26.83785629272461,523.9920043945312,51.423057556152344
35,car,0.8084225058555603,158.2188720703125,40.87870407104492,221.3364715576172,66.3138427734375
35,car,0.8073008060455322,0.024010276421904564,51.53410720825195,56.144351959228516,84.96178436279297
35,person,0.6937099099159241,116.4631118774414,64.6218032836914,133.3977508544922,102.40736389160156
35,car,0.6529939770698547,258.7681579589844,30.867759704589844,335.1715087890625,62.560245513916016
35,person,0.5949987769126892,69.85991668701172,61.67548751831055,85.1861572265625,97.05294799804688
35,person,0.36201241612434387,67.96101379394531,61.52588653564453,82.29631042480469,98.33251953125
35,person,0.297760009765625,62.54990768432617,63.16217803955078,73.52190399169922,98.86336517333984
36,car,0.8687276840209961,468.2867431640625,26.47881507873535,525.4204711914062,52.51749038696289
36,car,0.8219022154808044,160.676513671875,40.55284881591797,223.67550659179688,67.13514709472656
36,person,0.7748075127601624,114.64506530761719,66.1697998046875,132.23773193359375,103.97515869140625
36,car,0.7374078035354614,0.041484758257865906,52.03889083862305,57.28954315185547,85.17469024658203
36,car,0.6705850958824158,262.2291564941406,30.300479888916016,337.0901794433594,62.493507385253906
36,person,0.5568372011184692,69.2399673461914,61.870445251464844,84.35086059570312,97.61669921875
36,person,0.3198305070400238,55.59038162231445,63.505516052246094,69.61128234863281,99.13668060302734
36,person,0.2698895037174225,63.87165069580078,61.9322624206543,75.01457214355469,99.39845275878906
37,car,0.8264272212982178,162.6162567138672,40.459407806396484,227.73025512695312,67.31439208984375
37,person,0.8101292252540588,112.4312973022461,66.43372344970703,130.3139190673828,105.16896057128906
37,car,0.8079245686531067,469.44915771484375,26.7285099029541,526.822265625,52.583919525146484
37,car,0.6150528192520142,0.026874445378780365,52.805423736572266,52.90608596801758,85.2421875
37,car,0.5734641551971436,263.1397399902344,31.97636604309082,339.73138427734375,62.541465759277344
37,person,0.4798746407032013,68.46134948730469,62.953792572021484,83.0381851196289,97.461181640625
37,person,0.42891746759414673,65.61736297607422,63.247886657714844,77.94168090820312,98.79678344726562
37,car,0.3127850294113159,263.19927978515625,31.716915130615234,310.4112548828125,61.8210563659668
37,person,0.2568839490413666,55.30167770385742,65.04989624023438,69.23741149902344,99.48599243164062
38,car,0.8225991725921631,165.03318786621094,40.35234451293945,230.01097106933594,67.71672821044922
38,car,0.8129156231880188,471.41009521484375,26.81117057800293,526.9374389648438,52.534423828125
38,person,0.7461918592453003,109.54815673828125,66.911865234375,129.14051818847656,106.11846923828125
38,car,0.6972389817237854,0.019368695095181465,53.42647933959961,53.650333404541016,86.2174072265625
38,car,0.5513415336608887,265.7600402832031,31.91348648071289,326.3099670410156,62.548912048339844
38,person,0.4964519441127777,65.07722473144531,61.24216079711914,78.01786804199219,99.22126007080078
38,person,0.3644413650035858,70.07003021240234,62.701820373535156,83.37683868408203,97.37946319580078
38,person,0.296249657869339,67.14787292480469,62.087974548339844,80.91232299804688,99.1375961303711
38,person,0.29207244515419006,53.722740173339844,65.47737121582031,67.91297149658203,100.41078186035156
38,person,0.2692907452583313,51.515804290771484,65.37704467773438,64.9197006225586,100.2398452758789
39,car,0.8287205696105957,166.48133850097656,40.669864654541016,231.96778869628906,68.13174438476562
39,car,0.7881752252578735,473.81756591796875,26.97285270690918,527.7897338867188,52.32425308227539
39,car,0.7215706706047058,0.01807880401611328,53.96385192871094,53.51654052734375,86.97728729248047
39,person,0.6968730688095093,107.20161437988281,66.76366424560547,129.01651000976562,106.61096954345703
39,person,0.6056904196739197,63.85145950317383,61.969608306884766,78.9886245727539,98.64329528808594
39,car,0.5492126941680908,267.551513671875,31.47267723083496,345.4886474609375,62.58609390258789
39,car,0.3524836599826813,267.4894104003906,31.27107810974121,319.9830627441406,61.318843841552734
39,person,0.34645265340805054,49.369712829589844,63.63913345336914,63.3451042175293,100.32927703857422
